0.013384391409580062,3.633344993820416,0.029732820436889944,0,10,0,5.255759429931641
0.01316667076416512,3.6301149963888624,0.029677141168786576,0,20,0,5.12231228351593
0.015110758906451796,3.6190652194133093,0.02961441823707341,0,30,0,4.99505418141683
0.01825449651099038,3.6008484082885026,0.03016703150421752,0,40,0,5.198452198505402
0.01873435740989263,3.5761685589090075,0.031180448870284323,0,50,0,5.285660638809204
0.02031505380679465,3.5481753932355544,0.03238646471142477,0,60,0,5.211231724421183
0.019764420572595393,3.5247410771843892,0.033304270192268746,0,70,0,5.0840925352914
0.020631746410097487,3.5024659371646054,0.03424829030693766,0,80,0,4.949089792370796
0.019243022181718642,3.4772540053592937,0.03551245866955385,0,90,0,4.676302647590637
0.01812884767458234,3.452898827652234,0.03686690572503121,0,100,0,4.490921149253845
0.0177067542751931,3.4303435248158727,0.03803636976602856,0,110,0,4.378055060993542
0.017406387657732166,3.4085452250545023,0.039260507740287255,0,120,0,4.292823100090027
0.01748491987208402,3.387347480571116,0.04058607544405265,0,130,0,4.2157006080334005
0.017177958627109125,3.366849401924132,0.041935450303902694,0,140,0,4.164698329993657
0.017224334621742544,3.3463060758481356,0.043481549882539564,0,150,0,4.137283747990926
0.01670600126656541,3.325584819898284,0.045136849499906914,0,160,0,4.139983114600182
0.01628815971733861,3.3094329234429707,0.04650181879157696,0,170,0,4.170839786529541
0.015915419648933102,3.294134030936071,0.04766330179115202,0,180,0,4.192915966775682
0.015575543011728327,3.278495017369387,0.04874308451827563,0,190,0,4.199018280129684
0.003665722373369949,1.9744483344234405,0.37850331098895884,1452424740,720,10
0.006179376698330719,1.994976446954962,0.3704489360643966,1452424740,730,10
0.007680451065428422,1.9243389870305783,0.3970850557984882,1452424740,740,10
0.006631639224367028,1.8841266715799834,0.41363013256066533,1452424740,750,10
0.005920613865788283,1.8743825853597296,0.41719929353937285,1452424740,760,10
0.00580296669245266,1.900068583291823,0.40777233688802395,1452424740,770,10
0.005961962155622049,1.9320633158152611,0.3958951059867261,1452424740,780,10
0.009172977748342328,3.6354754518629884,0.029866150698743283,2532137403940944015423164163381869456774852025122642566176050260424743047934155408035003001741168130155002730367122915584948838463224077635289162701292437504,418910,500
